gz_id;categoria;label;nombre;nombrehoy;santo;variantes;partido_generico;provincia_generica;region;fuente;id_largo
4000194;Pueblo;San Diego de los Altos;San Diego de los Altos;;;"San Diego de Caracas;";Caracas;Caracas;VEN;lombardi;San Diego de los Altos_Caracas_VEN_Pueblo
4000195;Pueblo;Paracotos;San Juan Evangelista de la Guaira Paracotos;;;"Guayra de Paracotos;";Caracas;Caracas;VEN;lombardi;Paracotos_Caracas_VEN_Pueblo
4000196;Poblacion;Tacata;Tacata;;San Jose;;Caracas-Tuy;Caracas;VEN;lombardi;Tacata_Caracas-Tuy_VEN_Poblacion
4000197;Pueblo;Charallave;Santa Rosa Charallave;;;"Charayave; Santa Rosa de Lima;";Caracas-Tuy;Caracas;VEN;lombardi;Charallave_Caracas-Tuy_VEN_Pueblo
4000198;Poblacion;Cua;Rosario de Marin;;;"Cua;";Caracas-Tuy;Caracas;VEN;lombardi;Cua_Caracas-Tuy_VEN_Poblacion
4000199;Poblacion;Yare;San Francisco Yare;;San Francisco;;Caracas-Tuy;Caracas;VEN;lombardi;Yare_Caracas-Tuy_VEN_Poblacion
4000200;Poblacion;Ocumare del Tuy;San Diego de Alcala de la Sabana de Ocumare del Tuy;;;;Caracas-Tuy;Caracas;VEN;lombardi;Ocumare del Tuy_Caracas-Tuy_VEN_Poblacion
4000201;Poblacion;Santa Teresa de Jesus;Santa Teresa de Jesus;Santa Teresa del Tuy;;;Caracas-Tuy;Caracas;VEN;lombardi;Santa Teresa de Jesus_Caracas-Tuy_VEN_Poblacion
4000202;Poblacion;Taguai;Rosario Taguai;;Rosario;;San Sebastian;Caracas;VEN;lombardi;Taguai_San Sebastian_VEN_Poblacion
4000203;Poblacion;Guatire;Santa Cruz de Pacairigua Guatire;;;;Caracas;Caracas;VEN;lombardi;Guatire_Caracas_VEN_Poblacion
4000204;Poblacion;Curiepe;Curiepe;;Altagracia de San Jose;;Caracas-Caucagua;Caracas;VEN;lombardi;Curiepe_Caracas-Caucagua_VEN_Poblacion
4000205;Poblacion;Capaya;San Nicolas de Capaya;;;"Marasma;";Caracas-Caucagua;Caracas;VEN;lombardi;Capaya_Caracas-Caucagua_VEN_Poblacion
4000206;Poblacion;Tapipa;Tapipa;;;;Caracas-Caucagua;Caracas;VEN;lombardi;Tapipa_Caracas-Caucagua_VEN_Poblacion
4000207;Pueblo;Araguita;Araguita;;;;Caracas-Caucagua;Caracas;VEN;lombardi;Araguita_Caracas-Caucagua_VEN_Pueblo
4000208;Poblacion;Macairita;Santisima Cruz Macairita;;Santisima Cruz;;San Sebastian;Caracas;VEN;lombardi;Macairita_San Sebastian_VEN_Poblacion
4000209;Poblacion;Macaira;Santa Cruz Macaira;;Santa Cruz;;San Sebastian;Caracas;VEN;lombardi;Macaira_San Sebastian_VEN_Poblacion
4000210;Pueblo;Altagracia Orituco;Altagracia Orituco;;Altagracia;;San Sebastian;Caracas;VEN;lombardi;Altagracia Orituco_San Sebastian_VEN_Pueblo
4000211;Poblacion;Sarare;San Nicolas de Bari Sarare;;San Nicolas de Bari;;Barquisimeto;Caracas;VEN;lombardi;Sarare_Barquisimeto_VEN_Poblacion
4000212;Poblacion;El Cojo;El Cojo;;Santa Ana;;Caracas;Caracas;VEN;altolaguirre;El Cojo_Caracas_VEN_Poblacion
4000213;Poblacion;Macuto;Macuto;;San Bartolome;;Caracas;Caracas;VEN;altolaguirre;Macuto_Caracas_VEN_Poblacion
4000215;Poblacion;Parupano;Parupano;;;;Carora;Caracas;VEN;perera;Parupano_Carora_VEN_Poblacion
4000216;Poblacion;Aregue Viejo;Aregue Viejo;;;;Carora;Caracas;VEN;perera;Aregue Viejo_Carora_VEN_Poblacion
4000218;Poblacion;Saroche;Saroche;;;;Carora;Caracas;VEN;perera;Saroche_Carora_VEN_Poblacion
4000219;Poblacion;El Pauji;El Pauji;;;;Carora;Caracas;VEN;perera;El Pauji_Carora_VEN_Poblacion
4000220;Poblacion;Catabre;Catabre;;;;Coro;Caracas;VEN;altolaguirre;Catabre_Coro_VEN_Poblacion
4000221;Pueblo;Guaybacoa;Guaybacoa;Caridad;;;Coro;Caracas;VEN;altolaguirre;Guaybacoa_Coro_VEN_Pueblo
4000222;Pueblo;Acurigua;Acurigua;Acurigua;San Antonio de Padua;"Acarigua;";Coro;Caracas;VEN;altolaguirre;Acurigua_Coro_VEN_Pueblo
4000223;Poblacion;San Jose;San Jose;;;;Coro;Caracas;VEN;altolaguirre;San Jose_Coro_VEN_Poblacion
4000224;Poblacion;Bariquis;Bariquis;;;;Coro;Caracas;VEN;altolaguirre;Bariquis_Coro_VEN_Poblacion
4000225;Poblacion;Turupia;Turupia;;;;Coro;Caracas;VEN;altolaguirre;Turupia_Coro_VEN_Poblacion
4000226;Poblacion;Tocopero;Tocopero;;;;Coro;Caracas;VEN;altolaguirre;Tocopero_Coro_VEN_Poblacion
4000227;Poblacion;Ricoa;Ricoa;;;;Coro;Caracas;VEN;altolaguirre;Ricoa_Coro_VEN_Poblacion
4000228;Poblacion;Barabara;Barabara;;;;Coro;Caracas;VEN;altolaguirre;Barabara_Coro_VEN_Poblacion
4000229;Poblacion;Gueque;valle de Gueque;;;;Coro;Caracas;VEN;altolaguirre;Gueque_Coro_VEN_Poblacion
4000230;Poblacion;Piritu;Piritu;;;;Coro;Caracas;VEN;altolaguirre;Piritu_Coro_VEN_Poblacion
4000231;Pueblo;Aguablanca;Aguablanca;;;;Coro;Caracas;VEN;altolaguirre;Aguablanca_Coro_VEN_Pueblo
4000232;Poblacion;Mapubares;Divina Pastora Mapubares;;;;Coro;Caracas;VEN;altolaguirre;Mapubares_Coro_VEN_Poblacion
4000233;Poblacion;Taparito;Taparito;;;;Coro;Caracas;VEN;altolaguirre;Taparito_Coro_VEN_Poblacion
4000234;Poblacion;Urumaco;Urumaco;;;;Coro;Caracas;VEN;altolaguirre;Urumaco_Coro_VEN_Poblacion
4000235;Poblacion;Coroquide;Coroquide;;;;Coro;Caracas;VEN;altolaguirre;Coroquide_Coro_VEN_Poblacion
4000236;Poblacion;Erva;Erva;;;"Herba;";Coro;Caracas;VEN;altolaguirre;Erva_Coro_VEN_Poblacion
4000237;Poblacion;Taquato;Taquato;;;;Coro;Caracas;VEN;altolaguirre;Taquato_Coro_VEN_Poblacion
4000238;Poblacion;Baraybere;Baraybere;;;"Baraybede;";Coro;Caracas;VEN;altolaguirre;Baraybere_Coro_VEN_Poblacion
4000239;Poblacion;Pueblo nuevo;Pueblo nuevo;;;;Coro;Caracas;VEN;altolaguirre;Pueblo nuevo_Coro_VEN_Poblacion
4000240;Poblacion;Buenavista;Buenavista;;;;Coro;Caracas;VEN;altolaguirre;Buenavista_Coro_VEN_Poblacion
4000241;Poblacion;Adaure;Adaure;;;;Coro;Caracas;VEN;altolaguirre;Adaure_Coro_VEN_Poblacion
4000242;Poblacion;Adacaquiva;Adacaquiva;Jadacaquiva;;"Jadacaquiva; Hacadaquiva; Acadaquica; Tadacaquiva;  Taduquiva y Yaduquiva ;";Coro;Caracas;VEN;altolaguirre;Adacaquiva_Coro_VEN_Poblacion
4000243;Poblacion;Guaricure;Guaricure;;;;Coro;Caracas;VEN;altolaguirre;Guaricure_Coro_VEN_Poblacion
4000244;Poblacion;Naranjal;Naranjal;;;;Coro;Caracas;VEN;altolaguirre;Naranjal_Coro_VEN_Poblacion
4000245;Poblacion;Las Mazas;Las Mazas;;;;Coro;Caracas;VEN;altolaguirre;Las Mazas_Coro_VEN_Poblacion
4000246;Rural;Estancias de Mitare;Estancias de Mitare;;;;Coro;Caracas;VEN;altolaguirre;Estancias de Mitare_Coro_VEN_Rural
4000247;Poblacion;Cururpare;Cururpare;;;;Coro;Caracas;VEN;altolaguirre;Cururpare_Coro_VEN_Poblacion
4000248;Poblacion;Mapararia;Mapararia;;;;Coro;Caracas;VEN;altolaguirre;Mapararia_Coro_VEN_Poblacion
4000249;Poblacion;San Juan de la Vega;San Juan de la Vega;;;;Coro;Caracas;VEN;altolaguirre;San Juan de la Vega_Coro_VEN_Poblacion
4000250;Poblacion;Toroy;Toroy;;;;Coro;Caracas;VEN;altolaguirre;Toroy_Coro_VEN_Poblacion
4000251;Poblacion;Taratara;Taratara;;;;Coro;Caracas;VEN;altolaguirre;Taratara_Coro_VEN_Poblacion
4000252;Poblacion;Ucera;Ucera;;;;Coro;Caracas;VEN;altolaguirre;Ucera_Coro_VEN_Poblacion
4000253;Poblacion;San Juan de Maguay;San Juan de Maguay;;;;Coro;Caracas;VEN;altolaguirre;San Juan de Maguay_Coro_VEN_Poblacion
4000254;Poblacion;Gebe;Gebe;;;;Coro;Caracas;VEN;altolaguirre;Gebe_Coro_VEN_Poblacion
4000255;Poblacion;Cuiba;Cuiba;;;;Coro;Caracas;VEN;altolaguirre;Cuiba_Coro_VEN_Poblacion
4000256;Poblacion;El Jobo;El Jobo;;;;Coro;Caracas;VEN;altolaguirre;El Jobo_Coro_VEN_Poblacion
4000257;Poblacion;Purureche;Purureche;;;;Coro;Caracas;VEN;altolaguirre;Purureche_Coro_VEN_Poblacion
4000259;Poblacion;Guanapa;Guanapa;;;;Caracas;Caracas;VEN;altolaguirre;Guanapa_Caracas_VEN_Poblacion
4000260;Poblacion;Cariaco;Cariaco;;;;Caracas;Caracas;VEN;altolaguirre;Cariaco_Caracas_VEN_Poblacion
4000261;Poblacion;Dos Aguadas;Dos Aguadas;;";";Dos Zaguadas;Caracas;Caracas;VEN;altolaguirre;Dos Aguadas_Caracas_VEN_Poblacion
4000262;Poblacion;El Peñon;El Peñon;;;;Caracas;Caracas;VEN;altolaguirre;El Peñon_Caracas_VEN_Poblacion
4000263;Poblacion;Belen;Belen;;;;San Sebastian;Caracas;VEN;relgeo-ven;Belen_San Sebastian_VEN_Poblacion
4000264;Poblacion;Piragua;Piragua;;;;San Sebastian;Caracas;VEN;relgeo-ven;Piragua_San Sebastian_VEN_Poblacion
4000265;Poblacion;Cibata;Cibata;;;;San Sebastian;Caracas;VEN;relgeo-ven;Cibata_San Sebastian_VEN_Poblacion
4000266;Poblacion;Tierra de Tinta;Tierra de Tinta;;;;Barquisimeto;Caracas;VEN;relgeo-ven;Tierra de Tinta_Barquisimeto_VEN_Poblacion
4000267;Pueblo;Nogal;Santa Cruz Nogal;;Santa Cruz;;San Carlos;Caracas;VEN;altolaguirre;Nogal_San Carlos_VEN_Pueblo
4000268;Poblacion;Curadidal;"Curadidal; Curaridal";;;"Curaidal;";Coro;Caracas;VEN;altolaguirre;Curadidal_Coro_VEN_Poblacion
4000270;Poblacion;El Escondido;valle de El Escondido;;;;Nirgua;Caracas;VEN;altolaguirre;El Escondido_Nirgua_VEN_Poblacion
4000271;Poblacion;Sarare;valle de Sarare;;;;Nirgua;Caracas;VEN;altolaguirre;Sarare_Nirgua_VEN_Poblacion
4000272;Poblacion;Cocote;valle de Cocote;;;;Nirgua;Caracas;VEN;altolaguirre;Cocote_Nirgua_VEN_Poblacion
4000273;Poblacion;Santa Maria;valle de Santa Maria;;;;San Felipe VE;Caracas;VEN;altolaguirre;Santa Maria_San Felipe VE_VEN_Poblacion
4000275;Parcialidad;Altagracia;Parroquia Altagracia;;;;Caracas;Caracas;VEN;lombardi;Altagracia_Caracas_VEN_Parcialidad
4000276;Parcialidad;Castrense;Parroquia Castrense;;;;Caracas;Caracas;VEN;lombardi;Castrense_Caracas_VEN_Parcialidad
4000277;Parcialidad;San Pablo;Parroquia San Pablo;;;;Caracas;Caracas;VEN;lombardi;San Pablo_Caracas_VEN_Parcialidad
4000278;Parcialidad;Santa Rosalia;Parroquia Santa Rosalia;;;;Caracas;Caracas;VEN;lombardi;Santa Rosalia_Caracas_VEN_Parcialidad
4000279;Parcialidad;Candelaria;Parroquia Candelaria;;;;Caracas;Caracas;VEN;lombardi;Candelaria_Caracas_VEN_Parcialidad
4000280;Fuerte;San Felipe;Fuerte de San Felipe;;;;Valencia;Caracas;VEN;lombardi;San Felipe_Valencia_VEN_Fuerte
4000285;Pueblo;Tapaquire;Santiago Tapaquire;;;;Misiones franciscanas;Guayana;VEN;donis;Tapaquire_Misiones franciscanas_VEN_Pueblo
4000287;Pueblo;Guaipa;San Rafael Guaipa;;;;Misiones franciscanas;Guayana;VEN;donis;Guaipa_Misiones franciscanas_VEN_Pueblo
4000288;Pueblo;Concepcion de Caura;Concepcion de Caura;;;;Misiones franciscanas;Guayana;VEN;donis;Concepcion de Caura_Misiones franciscanas_VEN_Pueblo
4000290;Pueblo;El Palmar;San Miguel del Palmar;;San Miguel del Palmar;Santa Maria del Palmar;Misiones capuchinas;Guayana;VEN;donis;El Palmar_Misiones capuchinas_VEN_Pueblo
4000291;Pueblo;San Isidro;San Isidro de la Boca del Paragua;;;;Misiones capuchinas;Guayana;VEN;donis;San Isidro_Misiones capuchinas_VEN_Pueblo
4000292;Pueblo;Santa Ana;Santa Ana de Puga;;;;Misiones capuchinas;Guayana;VEN;donis;Santa Ana_Misiones capuchinas_VEN_Pueblo
4000294;Pueblo;Caroni;San Antonio Caroni;;;"Hato Catalan?;";Guayana;Guayana;VEN;donis;Caroni_Guayana_VEN_Pueblo
4000295;Pueblo;Murucuri;Santa Eulalia Murucuri;;;"Merecure; Morocore; Muruucuri; Murucure; Mucururi;";Misiones capuchinas;Guayana;VEN;donis;Murucuri_Misiones capuchinas_VEN_Pueblo
4000296;Pueblo;Altagracia;San Francisco Altagracia;;;;Misiones capuchinas;Guayana;VEN;donis;Altagracia_Misiones capuchinas_VEN_Pueblo
4000297;Pueblo;San Pedro de las Bocas;San Pedro de las Bocas;;;;Misiones capuchinas;Guayana;VEN;donis;San Pedro de las Bocas_Misiones capuchinas_VEN_Pueblo
4000298;Pueblo;Divina Pastora;Divina Pastora de Yucuari;;;"Yuruario; Yacuri; Yacuario;";Misiones capuchinas;Guayana;VEN;donis;Divina Pastora_Misiones capuchinas_VEN_Pueblo
4000299;Pueblo;Unata;San Miguel Unata;;;;Misiones capuchinas;Guayana;VEN;donis;Unata_Misiones capuchinas_VEN_Pueblo
4000300;Pueblo;Guri;San Buenaventura Guri;;;;Misiones capuchinas;Guayana;VEN;donis;Guri_Misiones capuchinas_VEN_Pueblo
4000301;Pueblo;Tupuquen;San Felix Tupuquen;;;;Misiones capuchinas;Guayana;VEN;donis;Tupuquen_Misiones capuchinas_VEN_Pueblo
4000302;Pueblo;Guasipati;Rosario Guasipati;;;"Guazaypate;";Misiones capuchinas;Guayana;VEN;donis;Guasipati_Misiones capuchinas_VEN_Pueblo
4000303;Pueblo;Miamo;Monserrate Miamo;;;"Meamo;";Misiones capuchinas;Guayana;VEN;donis;Miamo_Misiones capuchinas_VEN_Pueblo
4000304;Pueblo;Cumamo;San Pablo de Cumamo;;;"Cunamo;";Misiones capuchinas;Guayana;VEN;donis;Cumamo_Misiones capuchinas_VEN_Pueblo
4000305;Pueblo;Carapo;San Fidel Carapo;;;;Misiones capuchinas;Guayana;VEN;donis;Carapo_Misiones capuchinas_VEN_Pueblo
4000306;Pueblo;Puedpa;Dolores Puedpa;;;;Misiones capuchinas;Guayana;VEN;donis;Puedpa_Misiones capuchinas_VEN_Pueblo
4000307;Pueblo;Ayma;San Jose de Leonisa Ayma;;;;Misiones capuchinas;Guayana;VEN;donis;Ayma_Misiones capuchinas_VEN_Pueblo
4000308;Pueblo;Imataca;Imataca;;Manoa;;Misiones capuchinas;Guayana;VEN;donis;Imataca_Misiones capuchinas_VEN_Pueblo
4000309;Pueblo;Caruachi;San Ramon  Caruachi;;;"Caruaci; Caruasi;";Misiones capuchinas;Guayana;VEN;donis;Caruachi_Misiones capuchinas_VEN_Pueblo
4000311;Pueblo;Sacupana del Cerro;Sacupana del Cerro;;;;Misiones capuchinas;Guayana;VEN;donis;Sacupana del Cerro_Misiones capuchinas_VEN_Pueblo
4000312;Pueblo;Sabana Grande;Anunciacion Sabana Grande;Princes Town;;;Trinidad TR;Trinidad;VEN;donis;Sabana Grande_Trinidad TR_VEN_Pueblo
4000314;Pueblo;Guayri;Concepcion Guayri;San Fernando;;"Guayria;";Trinidad TR;Trinidad;VEN;donis;Guayri_Trinidad TR_VEN_Pueblo
4000315;Pueblo;Sabaneta;Sabaneta de Santa Ana;Savonetta;;;Trinidad TR;Trinidad;VEN;donis;Sabaneta_Trinidad TR_VEN_Pueblo
4000316;Pueblo;Monserrat;Monserrat;;;;Trinidad TR;Trinidad;VEN;donis;Monserrat_Trinidad TR_VEN_Pueblo
4000317;Pueblo;Moruga;Moruga;;;;Trinidad TR;Trinidad;VEN;donis;Moruga_Trinidad TR_VEN_Pueblo
4000318;Pueblo;Maturin;San Judas Tadeo Maturin;;;;Cumanacoa;Cumana;VEN;misiones-capuchinas-cumana;Maturin_Cumanacoa_VEN_Pueblo
4000319;Poblacion;Ostia;Ostia;;;;Cumana;Cumana;VEN;relgeo-ven;Ostia_Cumana_VEN_Poblacion
4000320;Poblacion;Las Gracias;N.S. de las Gracias;;;;Cumana;Cumana;VEN;relgeo-ven;Las Gracias_Cumana_VEN_Poblacion
4000321;Ciudad;Cariaco;Cariaco;;;"San Felipe de Austria;";Cumana;Cumana;VEN;relgeo-ven;Cariaco_Cumana_VEN_Ciudad
4000322;Poblacion;Rio Caribes;San Miguel Rio Caribes;;;;Cumana;Cumana;VEN;relgeo-ven;Rio Caribes_Cumana_VEN_Poblacion
4000323;Poblacion;Puerto Santo;Puerto Santo;;;;Cumana;Cumana;VEN;relgeo-ven;Puerto Santo_Cumana_VEN_Poblacion
4000324;Pueblo;Macarapana;San Juan Bautista Macarapana;;;;Cumana;Cumana;VEN;relgeo-ven;Macarapana_Cumana_VEN_Pueblo
4000325;Pueblo;Mariguita;San Jose Mariguita;;;"Mariguitar; Mariquitar;";Cumana;Cumana;VEN;relgeo-ven;Mariguita_Cumana_VEN_Pueblo
4000326;Pueblo;San Juan;San Juan;;;;Cumana;Cumana;VEN;relgeo-ven;San Juan_Cumana_VEN_Pueblo
4000327;Ciudad;Cumanacoa;Cumanacoa;;;"San Baltasar de los Arias;";Cumanacoa;Cumana;VEN;relgeo-ven;Cumanacoa_Cumanacoa_VEN_Ciudad
4000328;Pueblo;San Fernando;San Fernando Rey;;;"Arenas;";Cumanacoa;Cumana;VEN;relgeo-ven;San Fernando_Cumanacoa_VEN_Pueblo
4000329;Poblacion;Puertos de Santa Fe;Puertos de Santa Fe;;;;Cumana;Cumana;VEN;relgeo-ven;Puertos de Santa Fe_Cumana_VEN_Poblacion
4000330;Ciudad;Barcelona;Nueva Barcelona;;;"San Cristobal de los Cumanagotos;";Barcelona;Cumana;VEN;relgeo-ven;Barcelona_Barcelona_VEN_Ciudad
4000331;Pueblo;Piritu;Concepcion Piritu;;;;Barcelona;Cumana;VEN;perez_lozano;Piritu_Barcelona_VEN_Pueblo
4000332;Pueblo;Clarines;San Antonio Clarines;;;;Barcelona;Cumana;VEN;perez_lozano;Clarines_Barcelona_VEN_Pueblo
4000333;Pueblo;Tocuyo;San Juan Evangelista Tocuyo;;;;Barcelona;Caracas;VEN;perez_lozano;Tocuyo_Barcelona_VEN_Pueblo
4000334;Pueblo;Puruey;San Juan Capistrano Puruey;;;;Barcelona;Caracas;VEN;perez_lozano;Puruey_Barcelona_VEN_Pueblo
4000335;Pueblo;San Miguel Guere;San Miguel Guere;;;"Arabenicuar;";Barcelona;Caracas;VEN;perez_lozano;San Miguel Guere_Barcelona_VEN_Pueblo
4000336;Pueblo;San Francisco Guere;San Francisco Guere;;;;Barcelona;Cumana;VEN;perez_lozano;San Francisco Guere_Barcelona_VEN_Pueblo
4000337;Pueblo;San Pablo Guere;San Pablo Guere;;;"Mataruco; Camaruco;";Barcelona;Cumana;VEN;perez_lozano;San Pablo Guere_Barcelona_VEN_Pueblo
4000338;Pueblo;San Lorenzo Guere;San Lorenzo Guere;;;;Barcelona;Cumana;VEN;perez_lozano;San Lorenzo Guere_Barcelona_VEN_Pueblo
4000339;Pueblo;Pilar;Pilar del Piritu;;;;Barcelona;Cumana;VEN;perez_lozano;Pilar_Barcelona_VEN_Pueblo
4000340;Pueblo;Caigua;Jesus, Maria y Jose Caigua;;;;Barcelona;Cumana;VEN;perez_lozano;Caigua_Barcelona_VEN_Pueblo
4000341;Pueblo;San Bernardino;San Bernardino Guesteorrese;;;;Barcelona;Cumana;VEN;perez_lozano;San Bernardino_Barcelona_VEN_Pueblo
4000342;Pueblo;Curataquiche;San Jose Curatequiche;;;"Curatequiche;";Barcelona;Cumana;VEN;perez_lozano;Curataquiche_Barcelona_VEN_Pueblo
4000343;Pueblo;Santa Cruz;Santa Cruz de Cumana;;;;Cumanacoa;Cumana;VEN;perez_lozano;Santa Cruz_Cumanacoa_VEN_Pueblo
4000344;Pueblo;Sopocuar;Santa Ana Sopocuar;;;"Sopeguar;";Cumanacoa;Cumana;VEN;perez_lozano;Sopocuar_Cumanacoa_VEN_Pueblo
4000345;Pueblo;Guarapiche;San Francisco Asis Guarapiche;;;;Cumanacoa;Cumana;VEN;perez_lozano;Guarapiche_Cumanacoa_VEN_Pueblo
4000346;Pueblo;San Felix Cantalicio;San Felix Cantalicio;;;"Ropopan; Roponopa;";Cumanacoa;Cumana;VEN;perez_lozano;San Felix Cantalicio_Cumanacoa_VEN_Pueblo
4000347;Pueblo;Uricuar;San Antonio Uricuar;;;;Cumanacoa;Cumana;VEN;perez_lozano;Uricuar_Cumanacoa_VEN_Pueblo
4000348;Pueblo;Caranapuey;San Lorenzo Caranapuey;;;;Cumanacoa;Cumana;VEN;perez_lozano;Caranapuey_Cumanacoa_VEN_Pueblo
4000349;Poblacion;Aricagua;Soledad Aricagua;;;"Purificacion Aricagua;";Cumanacoa;Cumana;VEN;perez_lozano;Aricagua_Cumanacoa_VEN_Poblacion
4000351;Poblacion;Carinicuao;San Juan Bautista  Carinicuao;;;"San Juan de Cotua;";Cumanacoa;Cumana;VEN;perez_lozano;Carinicuao_Cumanacoa_VEN_Poblacion
4000352;Pueblo;Catuaro;Jesus del Monte Catuaro;;;;Cumanacoa;Cumana;VEN;perez_lozano;Catuaro_Cumanacoa_VEN_Pueblo
4000353;Fuerte;Araya;Araya;;;;Cumana;Cumana;VEN;perez_lozano;Araya_Cumana_VEN_Fuerte
4000354;Poblacion;Carupano;Santa Rosa Carupano;;;"Carupana;";Cumana;Cumana;VEN;perez_lozano;Carupano_Cumana_VEN_Poblacion
4000355;Pueblo;Areocuar;San Jose Areocuar;;;;Cumana;Cumana;VEN;perez_lozano;Areocuar_Cumana_VEN_Pueblo
4000356;Pueblo;Guayacan;San Jose Guayacan;;;;Cumana;Cumana;VEN;perez_lozano;Guayacan_Cumana_VEN_Pueblo
4000357;Pueblo;Canchunchu;Canchunchu;;;;Cumana;Cumana;VEN;perez_lozano;Canchunchu_Cumana_VEN_Pueblo
4000358;Pueblo;Cariaquito;Cariaquito;;;;Cumana;Cumana;VEN;perez_lozano;Cariaquito_Cumana_VEN_Pueblo
4000359;Pueblo;Gayacancito;Gayacancito;;;;Cumana;Cumana;VEN;perez_lozano;Gayacancito_Cumana_VEN_Pueblo
4000360;Pueblo;Cusma;Cusma;;;;Cumana;Cumana;VEN;perez_lozano;Cusma_Cumana_VEN_Pueblo
4000362;Pueblo;El Socorro;El Socorro;;;;Cumana;Cumana;VEN;perez_lozano;El Socorro_Cumana_VEN_Pueblo
4000363;Pueblo;Orituco;San Mateo Orituco;;San Mateo Prepuntar;"Prepuntare; Prepuntar;";Barcelona;Cumana;VEN;misiones-piritu;Orituco_Barcelona_VEN_Pueblo
4000364;Pueblo;Parire;San Joaquin Parire;;;;Barcelona;Cumana;VEN;perez_lozano;Parire_Barcelona_VEN_Pueblo
4000365;Poblacion;Orocopiche;Santa Teresa Orocopiche;;;;Misiones franciscanas;Guayana;VEN;misiones-piritu;Orocopiche_Misiones franciscanas_VEN_Poblacion
4000366;Pueblo;Santa Barbara;Santa Barbara;;;"Santa Barbara de Currucay;";Cumanacoa;Cumana;VEN;misiones-piritu;Santa Barbara_Cumanacoa_VEN_Pueblo
4000367;Pueblo;Ocopi;Santa Rosa de Lima Ocopi;;;;Barcelona;Cumana;VEN;misiones-piritu;Ocopi_Barcelona_VEN_Pueblo
4000368;Pueblo;Chamariapa;Candelaria Chamariapa;;;"Chamarapa;";Cumana;Cumana;VEN;perez_lozano;Chamariapa_Cumana_VEN_Pueblo
4000369;Pueblo;Margarita;San Buenaventura de la Margarita;;;"Panapotar;";Cumanacoa;Cumana;VEN;misiones-piritu;Margarita_Cumanacoa_VEN_Pueblo
4000370;Villa;Aragua;Belen Aragua;;;"Aragua de Barcelona; Villa de Aragua;";Barcelona;Cumana;VEN;misiones-piritu;Aragua_Barcelona_VEN_Villa
4000371;Pueblo;Cachipo;Santa Cruz Cachipo;;;;Barcelona;Cumana;VEN;misiones-piritu;Cachipo_Barcelona_VEN_Pueblo
4000372;Pueblo;Pozuelos;Amparo Pozuelos;;;;Barcelona;Cumana;VEN;perez_lozano;Pozuelos_Barcelona_VEN_Pueblo
4000373;Pueblo;Araguita;Santo Domingo Araguita;;;;Barcelona;Cumana;VEN;perez_lozano;Araguita_Barcelona_VEN_Pueblo
4000374;Pueblo;Putucuar;San Diego Putucuar;;;;Barcelona;Cumana;VEN;perez_lozano;Putucuar_Barcelona_VEN_Pueblo
4000375;Pueblo;Angel Custodio;Angel Custodio;;;;Cumanacoa;Cumana;VEN;perez_lozano;Angel Custodio_Cumanacoa_VEN_Pueblo
4000376;Pueblo;Guanaguana;San Miguel Arcangel Guanaguana;;;;Cumanacoa;Cumana;VEN;perez_lozano;Guanaguana_Cumanacoa_VEN_Pueblo
4000377;Pueblo;Cocuisas;Concepcion Cocuisas;;;;Cumanacoa;Cumana;VEN;perez_lozano;Cocuisas_Cumanacoa_VEN_Pueblo
4000378;Pueblo;Coicuar;San Pablo Coicuar;;;San Pablo de Caratal;Cumana;Cumana;VEN;perez_lozano;Coicuar_Cumana_VEN_Pueblo
4000379;Pueblo;Irapa;San Jose Irapa;;;;Cumana;Cumana;VEN;perez_lozano;Irapa_Cumana_VEN_Pueblo
4000380;Pueblo;Soro;San Juan Bautista Soro;;;"Saro;";Cumana;Cumana;VEN;perez_lozano;Soro_Cumana_VEN_Pueblo
4000381;Pueblo;Puncere;San Francisco Javier Punsere;Quirequire;;"Punsere;";Cumanacoa;Cumana;VEN;perez_lozano;Puncere_Cumanacoa_VEN_Pueblo
4000382;Pueblo;Chaguaramal;Santa Teresa Chaguaramal;;;"Guayutla; Guayata;";Cumanacoa;Cumana;VEN;perez_lozano;Chaguaramal_Cumanacoa_VEN_Pueblo
4000383;Pueblo;Teresen;San Fidel Teresen;;;"Sigmaringa; Terezon;";Cumanacoa;Cumana;VEN;perez_lozano;Teresen_Cumanacoa_VEN_Pueblo
4000384;Pueblo;Amacuro;San Carlos Borromeo Amacuro;;;;Cumana;Cumana;VEN;perez_lozano;Amacuro_Cumana_VEN_Pueblo
4000385;Pueblo;Guaipanacuar;San Antonio Guaipanacuar;San Antonio de la Costa;;"Casanay;";Cumana;Cumana;VEN;perez_lozano;Guaipanacuar_Cumana_VEN_Pueblo
4000386;Pueblo;Casanay;Santa Cruz Casanay;;;;Cumana;Cumana;VEN;perez_lozano;Casanay_Cumana_VEN_Pueblo
4000387;Pueblo;El Rincon;San Pedro y San Pablo del Rincon;;;;Cumana;Cumana;VEN;perez_lozano;El Rincon_Cumana_VEN_Pueblo
4000388;Pueblo;Chuparipar;Pilar Chuparipar;;;"Chupampa;";Cumana;Cumana;VEN;perez_lozano;Chuparipar_Cumana_VEN_Pueblo
4000389;Pueblo;Chacaracuar;San Francisco Asis Chacaracuar;;;"Chacaraguar;";Cumana;Cumana;VEN;perez_lozano;Chacaracuar_Cumana_VEN_Pueblo
